Date,Open,High,Low,Close,Adj Close,Volume
2013-07-19,15.467857,15.499286,15.155357,15.176786,13.291511,268721600
2013-07-22,15.337857,15.348214,15.195357,15.225357,13.334046,207796400
2013-07-23,15.214286,15.248571,14.953929,14.963929,13.105095,369395600
2013-07-24,15.676071,15.878214,15.545000,15.732500,13.778192,591936800
2013-07-25,15.739286,15.764286,15.564643,15.660714,13.715324,229493600
2013-07-26,15.546429,15.751429,15.512143,15.749643,13.793206,200152400
2013-07-29,15.742857,16.071072,15.721429,15.992500,14.005893,248057600
2013-07-30,16.070000,16.326786,16.043928,16.190001,14.178861,309422400
2013-07-31,16.249643,16.333570,16.051071,16.161785,14.154149,322957600
2013-08-01,16.276787,16.314285,16.187857,16.309999,14.283953,206250800
2013-08-02,16.357500,16.530357,16.309286,16.519285,14.467242,274783600
2013-08-05,16.596071,16.809643,16.505358,16.766071,14.683368,318855600
2013-08-06,16.715000,16.853214,16.506071,16.616072,14.552006,334857600
2013-08-07,16.564285,16.678572,16.491785,16.606428,14.543559,298858000
2013-08-08,16.566429,16.575001,16.355356,16.464643,14.514595,255777200
2013-08-09,16.379999,16.445000,16.201786,16.230356,14.308058,266865200
2013-08-12,16.316429,16.737499,16.308214,16.691429,14.714520,364434000
2013-08-13,16.819286,17.666430,16.716070,17.484644,15.413784,881941200
2013-08-14,17.781429,18.008928,17.621429,17.803572,15.694939,756372400
2013-08-15,17.729286,17.942858,17.467142,17.782499,15.676358,490294000
2013-08-16,17.862499,17.962143,17.816429,17.940357,15.815525,362306000
2013-08-19,18.012142,18.347857,18.000000,18.133572,15.985860,510518400
2013-08-20,18.203930,18.234644,17.886429,17.895357,15.775856,358688400
2013-08-21,17.985357,18.112499,17.900000,17.941429,15.816472,335879600
2013-08-22,18.035000,18.056786,17.792856,17.962856,15.835362,244207600
2013-08-23,17.973928,17.976786,17.833929,17.893572,15.774282,222731600
2013-08-26,17.883928,18.221430,17.875000,17.963215,15.835676,330965600
2013-08-27,17.785713,17.946787,17.367857,17.449642,15.382935,424188800
2013-08-28,17.357143,17.707144,17.357143,17.532143,15.455662,307608000
2013-08-29,17.558929,17.732143,17.540358,17.560715,15.480850,239657600
2013-08-30,17.571428,17.605356,17.375000,17.400715,15.339797,272297200
2013-09-03,17.610714,17.878571,17.405357,17.449286,15.382617,331928800
2013-09-04,17.841429,17.937143,17.724285,17.810356,15.700920,345032800
2013-09-05,17.866072,17.881430,17.629999,17.688213,15.593243,236367600
2013-09-06,17.801430,17.834999,17.498215,17.793571,15.686121,359525600
2013-09-09,18.035713,18.139999,17.981428,18.077499,15.936424,340687200
2013-09-10,18.078571,18.123215,17.482143,17.665714,15.573411,743195600
2013-09-11,16.678928,16.917500,16.600357,16.703930,14.725538,898696400
2013-09-12,16.732143,16.978571,16.643213,16.881786,14.882333,404051200
2013-09-13,16.762142,16.851070,16.596430,16.603571,14.637066,298835600
2013-09-16,16.464287,16.486071,15.972143,16.075714,14.171727,543706800
2013-09-17,15.998571,16.418215,15.982143,16.261429,14.335449,399380800
2013-09-18,16.542143,16.655357,16.452143,16.595715,14.630144,456862000
2013-09-19,16.810715,16.993929,16.758928,16.867857,14.870054,404541200
2013-09-20,17.071428,17.091070,16.642857,16.693214,14.716094,699302800
2013-09-23,17.717857,17.746786,17.235714,17.522858,15.447477,762106800
2013-09-24,17.674286,17.695356,17.422144,17.467857,15.398991,364344400
2013-09-25,17.471430,17.487143,17.193930,17.197500,15.160652,316957200
2013-09-26,17.357143,17.448570,17.282143,17.365000,15.308310,237221600
2013-09-27,17.277857,17.309643,17.168571,17.241072,15.199065,228040400
2013-09-30,17.044643,17.202143,16.943214,17.026787,15.010156,260156400
2013-10-01,17.087500,17.469286,17.084999,17.427143,15.363102,353883600
2013-10-02,17.343929,17.564285,17.276787,17.484285,15.413470,289184000
2013-10-03,17.518213,17.583929,17.169287,17.264643,15.219843,322753200
2013-10-04,17.280714,17.307142,17.092857,17.251072,15.207878,258868400
2013-10-07,17.377144,17.594643,17.333929,17.419643,15.356485,312292400
2013-10-08,17.497856,17.522858,17.162144,17.176430,15.142081,290917200
2013-10-09,17.308571,17.421070,17.081429,17.378214,15.319961,301725200
2013-10-10,17.547144,17.584999,17.394285,17.487143,15.415991,278602800
2013-10-11,17.392500,17.637142,17.327143,17.600357,15.515797,267738800
2013-10-14,17.493929,17.770714,17.476786,17.715714,15.617496,261898000
2013-10-15,17.768213,17.928572,17.697144,17.809999,15.700612,320073600
2013-10-16,17.885357,17.947500,17.829643,17.896786,15.777111,251101200
2013-10-17,17.856428,18.027857,17.845715,18.017857,15.883845,253593200
2013-10-18,18.071072,18.187857,18.061071,18.174643,16.022057,290542000
2013-10-21,18.277500,18.725000,18.268572,18.620001,16.414673,398106800
2013-10-22,18.800358,18.873215,18.143929,18.566786,16.367762,534063600
2013-10-23,18.535713,18.773930,18.535713,18.748571,16.528017,313723200
2013-10-24,18.750000,19.016787,18.658930,18.996786,16.746838,384764800
2013-10-25,18.975714,19.043928,18.753929,18.784286,16.559502,337792000
2013-10-28,18.894285,18.964287,18.686071,18.924286,16.682922,550440800
2013-10-29,19.152500,19.258928,18.376429,18.452856,16.267326,635807200
2013-10-30,18.557501,18.840000,18.465000,18.746429,16.526123,354163600
2013-10-31,18.750000,18.838928,18.616785,18.667856,16.456861,275696400
2013-11-01,18.715000,18.742857,18.422857,18.572500,16.372795,274890000
2013-11-04,18.610714,18.815001,18.528929,18.812500,16.584373,244627600
2013-11-05,18.735001,18.888929,18.678572,18.766071,16.543451,265213200
2013-11-06,18.719643,18.745001,18.507143,18.604286,16.496574,223375600
2013-11-07,18.556429,18.685356,18.299286,18.303213,16.229618,262620400
2013-11-08,18.377857,18.611786,18.306786,18.591429,16.485174,279316800
2013-11-11,18.571072,18.631071,18.371786,18.537500,16.437357,227452400
2013-11-12,18.488214,18.711430,18.464287,18.571787,16.467756,204276800
2013-11-13,18.500000,18.651787,18.462856,18.593929,16.487392,197220800
2013-11-14,18.671785,18.902857,18.638214,18.862858,16.725859,282419200
2013-11-15,18.806429,18.896070,18.731787,18.749643,16.625467,317920400
2013-11-18,18.749643,18.828215,18.507143,18.522499,16.424061,244944000
2013-11-19,18.536785,18.692142,18.498928,18.555357,16.453188,208938800
2013-11-20,18.543928,18.586430,18.368929,18.392857,16.309101,193916800
2013-11-21,18.485714,18.614643,18.345358,18.612143,16.503544,262026800
2013-11-22,18.554285,18.648571,18.518929,18.564285,16.461102,223725600
2013-11-25,18.607857,18.781071,18.607143,18.705000,16.585884,229311600
2013-11-26,18.718571,19.147858,18.714287,19.049999,16.891794,401382800
2013-11-27,19.153929,19.500000,19.049999,19.498571,17.289543,363448400
2013-11-29,19.624287,19.940357,19.564644,19.859644,17.609713,318127600
2013-12-02,19.928572,20.154642,19.672144,19.686787,17.456440,472544800
2013-12-03,19.939285,20.227858,19.917143,20.225714,17.934307,450968000
2013-12-04,20.196428,20.328215,20.029285,20.178572,17.892506,377809600
2013-12-05,20.451786,20.540714,20.228930,20.282143,17.984346,447580000
2013-12-06,20.206785,20.241072,19.984644,20.000713,17.734802,344352400
2013-12-09,20.032143,20.342142,20.032143,20.229643,17.937798,320493600
2013-12-10,20.127857,20.281429,20.042856,20.198214,17.909925,278269600
2013-12-11,20.250000,20.391787,19.988930,20.048571,17.777239,359718800
2013-12-12,20.076429,20.190714,20.001072,20.019285,17.751265,262290000
2013-12-13,20.101786,20.102858,19.773930,19.801071,17.557772,332822000
2013-12-16,19.822144,20.094286,19.821787,19.910713,17.654995,282592800
2013-12-17,19.850357,19.980000,19.763571,19.821072,17.575514,229902400
2013-12-18,19.632143,19.694643,19.242857,19.670357,17.441868,565863200
2013-12-19,19.625000,19.642857,19.418928,19.445000,17.242044,320308800
2013-12-20,19.479643,19.700357,19.457857,19.607857,17.386452,436413600
2013-12-23,20.285713,20.382856,20.098572,20.360357,18.053698,501306400
2013-12-24,20.353214,20.424286,20.215357,20.273930,17.977066,167554800
2013-12-26,20.289286,20.339287,20.120714,20.139286,17.857668,204008000
2013-12-27,20.136429,20.157499,19.982143,20.003214,17.737017,225884400
2013-12-30,19.909286,20.003214,19.725714,19.804285,17.560623,253629600
2013-12-31,19.791786,20.045713,19.785713,20.036428,17.766472,223084400
2014-01-02,19.845715,19.893929,19.715000,19.754642,17.516607,234684800
2014-01-03,19.745001,19.775000,19.301071,19.320715,17.131840,392467600
2014-01-06,19.194643,19.528570,19.057142,19.426071,17.225264,412610800
2014-01-07,19.440001,19.498571,19.211430,19.287144,17.102070,317209200
2014-01-08,19.243214,19.484285,19.238930,19.409286,17.210382,258529600
2014-01-09,19.528570,19.530714,19.119642,19.161428,16.990601,279148800
2014-01-10,19.279642,19.314285,18.968214,19.033571,16.877226,304976000
2014-01-13,18.925358,19.375000,18.924286,19.133215,16.965580,378492800
2014-01-14,19.222143,19.526072,19.202143,19.513929,17.303165,332561600
2014-01-15,19.768572,20.007143,19.702143,19.905714,17.650568,391638800
2014-01-16,19.817858,19.887501,19.702856,19.794643,17.552078,229278000
2014-01-17,19.695715,19.716785,19.282143,19.309643,17.122021,426739600
2014-01-21,19.321072,19.645357,19.300714,19.609644,17.388035,328526800
2014-01-22,19.675358,19.903214,19.564644,19.696787,17.465305,379985200
2014-01-23,19.640715,19.875000,19.457500,19.863571,17.613197,403239200
2014-01-24,19.785713,19.843571,19.455357,19.502501,17.293034,429354800
2014-01-27,19.645357,19.814285,19.491072,19.660713,17.433317,554878800
2014-01-28,18.170000,18.392857,17.931070,18.089287,16.039923,1065523200
2014-01-29,17.998215,18.120358,17.807858,17.883928,15.857835,502810000
2014-01-30,17.947857,18.089287,17.739286,17.849285,15.827113,678501600
2014-01-31,17.684999,17.911785,17.626785,17.878571,15.853080,464797200
2014-02-03,17.950357,18.133215,17.832144,17.911785,15.882531,401464000
2014-02-04,18.066071,18.195000,17.955713,18.171070,16.112440,376681200
2014-02-05,18.091429,18.402857,18.080357,18.306786,16.232777,328344800
2014-02-06,18.216429,18.339287,18.136070,18.303928,16.327398,257765200
2014-02-07,18.620714,18.676071,18.477858,18.559999,16.555817,370280400
2014-02-10,18.523571,18.999643,18.500000,18.892500,16.852417,345559200
2014-02-11,18.950357,19.205357,18.910713,19.141430,17.074465,282256800
2014-02-12,19.176786,19.270000,19.044287,19.139999,17.073191,308100800
2014-02-13,19.094999,19.458929,19.078571,19.443930,17.344301,307398000
2014-02-14,19.373928,19.499287,19.328930,19.428213,17.330282,272924400
2014-02-18,19.500000,19.685356,19.486071,19.499643,17.393993,260251600
2014-02-19,19.455357,19.531786,19.083929,19.191786,17.119381,313768000
2014-02-20,19.035357,19.178572,18.892857,18.969643,16.921227,305858000
2014-02-21,19.028214,19.091785,18.735714,18.758928,16.733261,278784800
2014-02-24,18.683929,18.925714,18.657858,18.841070,16.806541,288909600
2014-02-25,18.906429,18.913214,18.607143,18.645000,16.631643,231952000
2014-02-26,18.700357,18.750000,18.414286,18.476786,16.481586,276217200
2014-02-27,18.469286,18.885000,18.430357,18.845358,16.810364,301882000
2014-02-28,18.895714,19.026787,18.647142,18.794287,16.764801,371968800
2014-03-03,18.693571,18.951786,18.671785,18.848572,16.813232,238781200
2014-03-04,18.964287,19.022858,18.848928,18.972857,16.924095,259140000
2014-03-05,18.961430,19.098213,18.897499,19.012857,16.959774,200062800
2014-03-06,19.028214,19.087143,18.860714,18.955357,16.908485,185488800
2014-03-07,18.967501,18.999287,18.787500,18.944286,16.898611,220729600
2014-03-10,18.870001,19.047501,18.869286,18.961430,16.913902,178584000
2014-03-11,19.123215,19.240713,19.021070,19.146070,17.078606,279224400
2014-03-12,19.089643,19.191071,19.000000,19.164642,17.095165,199326400
2014-03-13,19.194286,19.273571,18.898571,18.951786,16.905304,257742800
2014-03-14,18.885357,18.960358,18.678572,18.738930,16.715422,237199200
2014-03-17,18.846430,18.927500,18.780357,18.812143,16.780733,199544800
2014-03-18,18.782143,18.998928,18.757143,18.978571,16.929192,209647200
2014-03-19,19.009287,19.151428,18.892857,18.973572,16.924728,224756000
2014-03-20,18.924643,19.023930,18.833929,18.882143,16.843176,208398400
2014-03-21,18.997499,19.062500,18.797501,19.031071,16.976025,374046400
2014-03-24,19.229286,19.303572,19.109285,19.256786,17.177364,355700800
2014-03-25,19.339287,19.491072,19.271070,19.463928,17.362139,282293200
2014-03-26,19.518572,19.607143,19.245001,19.277857,17.196161,299768000
2014-03-27,19.286428,19.339287,19.111429,19.195000,17.122246,222031600
2014-03-28,19.225714,19.247856,19.080357,19.173571,17.103134,200564000
2014-03-31,19.258215,19.314644,19.140356,19.169287,17.099316,168669200
2014-04-01,19.205713,19.352501,19.170357,19.344643,17.255732,200760000
2014-04-02,19.370714,19.410000,19.295000,19.376785,17.284401,180420800
2014-04-03,19.335358,19.375000,19.201429,19.242500,17.164623,162344000
2014-04-04,19.278929,19.285713,18.949286,18.993570,16.942570,275251200
2014-04-07,18.857857,18.960714,18.638929,18.695356,16.676563,289850400
2014-04-08,18.756786,18.790001,18.525000,18.694286,16.675610,243888400
2014-04-09,18.665714,18.946072,18.643572,18.940001,16.894783,206169600
2014-04-10,18.952856,19.008572,18.684643,18.695715,16.676880,239652000
2014-04-11,18.535713,18.672501,18.469286,18.557501,16.553593,271717600
2014-04-14,18.639286,18.648571,18.471786,18.631430,16.619534,205674000
2014-04-15,18.581072,18.629999,18.261786,18.498571,16.501020,266490000
2014-04-16,18.501785,18.610357,18.362143,18.536072,16.534473,214765600
2014-04-17,18.571428,18.848572,18.542856,18.747856,16.723391,284334400
2014-04-21,18.762142,19.004999,18.712856,18.970358,16.921865,182548800
2014-04-22,18.868214,18.993929,18.803572,18.989286,16.938747,202563200
2014-04-23,18.895000,18.968929,18.730356,18.741072,16.717331,394940000
2014-04-24,20.293215,20.357143,20.026072,20.277500,18.087852,759911600
2014-04-25,20.161785,20.428213,20.141430,20.426430,18.220701,390275200
2014-04-28,20.457144,21.276787,20.448214,21.217501,18.926350,669485600
2014-04-29,21.205000,21.285000,21.053928,21.154642,18.870287,337377600
2014-04-30,21.165714,21.408215,21.064285,21.074642,18.798914,456640800
2014-05-01,21.142857,21.242857,20.941429,21.124287,18.843201,244048000
2014-05-02,21.155001,21.221430,21.061071,21.163570,18.878244,191514400
2014-05-05,21.076429,21.464287,21.071428,21.462856,19.145218,287067200
2014-05-06,21.492857,21.586071,21.228930,21.228930,18.936548,374564400
2014-05-07,21.258928,21.331785,20.990356,21.154642,18.870287,282864400
2014-05-08,21.008928,21.228930,20.942858,20.999643,18.836649,230297200
2014-05-09,20.876429,20.937500,20.726070,20.912144,18.758156,291597600
2014-05-12,20.981787,21.202143,20.978571,21.172501,18.991695,213208800
2014-05-13,21.142857,21.233570,21.096430,21.205713,19.021490,159737200
2014-05-14,21.158215,21.335714,21.133572,21.209642,19.025017,166404000
2014-05-15,21.239286,21.307142,21.001429,21.029285,18.863234,230846000
2014-05-16,21.022499,21.340357,20.907143,21.339643,19.141626,276256400
2014-05-19,21.351786,21.690357,21.333214,21.592501,19.368433,317755200
2014-05-20,21.589643,21.657143,21.454643,21.596786,19.372278,234836000
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.423536,196859600
2014-05-22,21.664286,21.780357,21.575001,21.688213,19.454290,200760000
2014-05-23,21.687500,21.954643,21.659643,21.933214,19.674053,232209600
2014-05-27,21.995714,22.352142,21.986786,22.343929,20.042467,348866000
2014-05-28,22.357857,22.493929,22.277857,22.286072,19.990566,315481600
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.354815,376474000
2014-05-30,22.785000,23.006071,22.460714,22.607143,20.278566,564020800
2014-06-02,22.641430,22.672501,22.232143,22.451786,20.139212,369350800
2014-06-03,22.445000,22.812143,22.437500,22.769285,20.424007,292709200
2014-06-04,22.765715,23.138929,22.718214,23.029285,20.657236,335482000
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.738283,303805600
2014-06-06,23.210714,23.259287,23.016787,23.056070,20.681257,349938400
2014-06-09,23.174999,23.469999,22.937500,23.424999,21.012184,301660000
2014-06-10,23.682501,23.762501,23.392500,23.562500,21.135523,251108000
2014-06-11,23.532499,23.690001,23.367500,23.465000,21.048058,182724000
2014-06-12,23.510000,23.530001,22.975000,23.072500,20.695990,218996000
2014-06-13,23.049999,23.110001,22.719999,22.820000,20.469503,218100000
2014-06-16,22.877501,23.187500,22.862499,23.049999,20.675808,142244000
2014-06-17,23.077499,23.174999,22.950001,23.020000,20.648905,118904000
2014-06-18,23.067499,23.072500,22.837500,23.045000,20.671324,134056000
2014-06-19,23.072500,23.075001,22.834999,22.965000,20.599566,142112000
2014-06-20,22.962500,23.137501,22.725000,22.727501,20.386526,403592000
2014-06-23,22.830000,22.905001,22.650000,22.707500,20.368591,174776000
2014-06-24,22.687500,22.934999,22.547501,22.570000,20.245249,156144000
2014-06-25,22.552500,22.674999,22.412500,22.590000,20.263191,147476000
2014-06-26,22.592501,22.762501,22.450001,22.725000,20.384289,130516000
2014-06-27,22.705000,23.000000,22.692499,22.995001,20.626478,256116000
2014-06-30,23.025000,23.432501,23.022499,23.232500,20.839514,197929200
2014-07-01,23.379999,23.517500,23.282499,23.379999,20.971821,152892000
2014-07-02,23.467501,23.514999,23.272499,23.370001,20.962852,113860000
2014-07-03,23.417500,23.525000,23.299999,23.507500,21.086191,91567200
2014-07-07,23.535000,23.997499,23.525000,23.992500,21.521235,225872000
2014-07-08,24.067499,24.200001,23.480000,23.837500,21.382196,260888000
2014-07-09,23.860001,23.987499,23.690001,23.847500,21.391169,145744000
2014-07-10,23.440001,23.887501,23.379999,23.760000,21.312681,158744000
2014-07-11,23.840000,23.972500,23.715000,23.805000,21.353046,136072000
2014-07-14,23.965000,24.222500,23.912500,24.112499,21.628872,171240000
2014-07-15,24.200001,24.212500,23.757500,23.830000,21.375473,181911600
2014-07-16,24.242500,24.275000,23.684999,23.695000,21.254374,213585200
2014-07-17,23.757500,23.820000,23.142500,23.272499,20.875397,229192000
2014-07-18,23.405001,23.684999,23.254999,23.607500,21.175890,199952000
2014-07-21,23.747499,23.750000,23.430000,23.485001,21.066008,156316000
2014-07-22,23.670000,23.722500,23.530001,23.680000,21.240921,220788000
2014-07-23,23.855000,24.469999,23.792500,24.297501,21.794815,371672000
2014-07-24,24.260000,24.330000,24.105000,24.257500,21.758938,182916000
2014-07-25,24.212500,24.459999,24.160000,24.417500,21.902458,173876000
2014-07-28,24.455000,24.809999,24.387501,24.754999,22.205194,221272000
2014-07-29,24.832500,24.860001,24.562500,24.594999,22.061672,172572000
2014-07-30,24.610001,24.674999,24.417500,24.537500,22.010096,132040000
2014-07-31,24.290001,24.362499,23.832500,23.900000,21.438261,227372000
2014-08-01,23.725000,24.155001,23.702499,24.032499,21.557108,194044000
2014-08-04,24.092501,24.145000,23.792500,23.897499,21.436024,159832000
2014-08-05,23.840000,23.920000,23.590000,23.780001,21.330616,223732000
2014-08-06,23.687500,23.870001,23.677500,23.740000,21.294741,154232000
2014-08-07,23.732500,23.987499,23.525000,23.620001,21.292486,186844000
2014-08-08,23.565001,23.705000,23.320000,23.684999,21.351082,167460000
2014-08-11,23.817499,24.020000,23.709999,23.997499,21.632793,146340000
2014-08-12,24.010000,24.219999,23.902500,23.992500,21.628283,135180000
2014-08-13,24.037500,24.309999,24.010000,24.309999,21.914492,127664000
2014-08-14,24.332500,24.392500,24.200001,24.375000,21.973087,112464000
2014-08-15,24.475000,24.547501,24.215000,24.495001,22.081263,195804000
2014-08-18,24.622499,24.842501,24.495001,24.790001,22.347193,190288000
2014-08-19,24.852501,25.170000,24.830000,25.132500,22.655941,277596000
2014-08-20,25.110001,25.272499,24.987499,25.142500,22.664957,210796000
2014-08-21,25.142500,25.235001,25.027500,25.145000,22.667217,133912000
2014-08-22,25.072500,25.367500,25.047501,25.330000,22.833979,176736000
2014-08-25,25.447500,25.542500,25.320000,25.385000,22.883558,161080000
2014-08-26,25.355000,25.375000,25.215000,25.222500,22.737076,132608000
2014-08-27,25.254999,25.642500,25.174999,25.532499,23.016531,209476000
2014-08-28,25.397499,25.695000,25.389999,25.562500,23.043573,273840000
2014-08-29,25.715000,25.725000,25.549999,25.625000,23.099909,178380000
2014-09-02,25.764999,25.934999,25.680000,25.825001,23.280205,214256000
2014-09-03,25.775000,25.799999,24.645000,24.735001,22.297615,501684000
2014-09-04,24.712500,25.022499,24.447500,24.530001,22.112814,342872000
2014-09-05,24.700001,24.847500,24.577499,24.742500,22.304375,233828000
2014-09-08,24.825001,24.827499,24.512501,24.590000,22.166899,185426800
2014-09-09,24.770000,25.770000,24.035000,24.497499,22.083515,759385200
2014-09-10,24.502501,25.277500,24.440001,25.250000,22.761866,403478400
2014-09-11,25.102501,25.360001,24.905001,25.357500,22.858774,249412400
2014-09-12,25.302500,25.547501,25.270000,25.415001,22.910608,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.903841,245266000
2014-09-16,24.950001,25.315001,24.722500,25.215000,22.730314,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395000,22.892576,243706000
2014-09-18,25.482500,25.587500,25.389999,25.447500,22.939903,149197600
2014-09-19,25.572500,25.587500,25.125000,25.240000,22.752850,283609600
2014-09-22,25.450001,25.535000,25.145000,25.264999,22.775385,211153600
2014-09-23,25.150000,25.735001,25.135000,25.660000,23.131458,253608800
2014-09-24,25.540001,25.712500,25.299999,25.437500,22.930895,240687200
2014-09-25,25.127501,25.177500,24.430000,24.467501,22.056482,400368000
2014-09-26,24.632500,25.187500,24.600000,25.187500,22.705528,249482000
2014-09-29,24.662500,25.110001,24.657499,25.027500,22.561295,199065200
2014-09-30,25.202499,25.385000,25.132500,25.187500,22.705528,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795000,22.351698,205965200
2014-10-02,24.817499,25.055000,24.510000,24.975000,22.513964,191031200
2014-10-03,24.860001,25.052500,24.760000,24.905001,22.450865,173878400
2014-10-06,24.987499,25.162500,24.855000,24.905001,22.450865,148204800
2014-10-07,24.857500,25.030001,24.682501,24.687500,22.254791,168376800
2014-10-08,24.690001,25.277500,24.577499,25.200001,22.716793,229618800
2014-10-09,25.385000,25.594999,25.152500,25.254999,22.766373,309506000
2014-10-10,25.172501,25.507500,25.075001,25.182501,22.701015,265326400
2014-10-13,25.332500,25.445000,24.952499,24.952499,22.493683,214333600
2014-10-14,25.097500,25.129999,24.642500,24.687500,22.254791,254754400
2014-10-15,24.492500,24.787500,23.795000,24.385000,21.982101,403734400
2014-10-16,23.887501,24.430000,23.852501,24.065001,21.693634,288618000
2014-10-17,24.375000,24.750000,24.202499,24.417500,22.011402,272718800
2014-10-20,24.580000,24.990000,24.555000,24.940001,22.482410,310069200
2014-10-21,25.754999,25.754999,25.317499,25.617500,23.093155,378495600
2014-10-22,25.709999,26.027500,25.650000,25.747499,23.210340,273052400
2014-10-23,26.020000,26.262501,25.907499,26.207500,23.625010,284298800
2014-10-24,26.295000,26.372499,26.132500,26.305000,23.712908,188215600
2014-10-27,26.212500,26.370001,26.174999,26.277500,23.688114,136750800
2014-10-28,26.350000,26.684999,26.337500,26.684999,24.055458,192243600
2014-10-29,26.662500,26.842501,26.590000,26.834999,24.190683,210751600
2014-10-30,26.740000,26.837500,26.475000,26.745001,24.109549,162619200
2014-10-31,27.002501,27.010000,26.802500,27.000000,24.339424,178557200
2014-11-03,27.055000,27.575001,27.002501,27.350000,24.654938,209130400
2014-11-04,27.340000,27.372499,26.930000,27.150000,24.474644,166297600
2014-11-05,27.275000,27.325001,27.032499,27.215000,24.533236,149743600
2014-11-06,27.150000,27.197500,26.950001,27.174999,24.603407,139874000
2014-11-07,27.187500,27.330000,27.137501,27.252501,24.673563,134766000
2014-11-10,27.254999,27.332500,27.167500,27.207500,24.632826,108782000
2014-11-11,27.174999,27.437500,27.100000,27.424999,24.829742,109769200
2014-11-12,27.344999,27.857500,27.342501,27.812500,25.180574,187769600
2014-11-13,27.950001,28.362499,27.900000,28.205000,25.535931,238091600
2014-11-14,28.287500,28.547501,27.802500,28.545000,25.843756,176254400
2014-11-17,28.567499,29.320000,28.325001,28.497499,25.800749,186986800
2014-11-18,28.485001,28.922501,28.472500,28.867500,26.135740,176896000
2014-11-19,28.860001,28.934999,28.450001,28.667500,25.954662,167476800
2014-11-20,28.727501,29.215000,28.712500,29.077499,26.325865,173582000
2014-11-21,29.377501,29.392500,29.007500,29.117500,26.362080,228717200
2014-11-24,29.212500,29.692499,29.155001,29.657499,26.850977,189803200
2014-11-25,29.767500,29.937500,29.362499,29.400000,26.617846,275361600
2014-11-26,29.485001,29.775000,29.457500,29.750000,26.934725,163073200
2014-11-28,29.817499,29.850000,29.512501,29.732500,26.918882,99257600
2014-12-01,29.702499,29.812500,27.817499,28.767500,26.045204,335256000
2014-12-02,28.375000,28.937500,28.187500,28.657499,25.945612,237395600
2014-12-03,28.937500,29.087500,28.777500,28.982500,26.239855,172253600
2014-12-04,28.942499,29.299999,28.822500,28.872499,26.140263,168178000
2014-12-05,28.997499,29.020000,28.660000,28.750000,26.029354,153275600
2014-12-08,28.525000,28.662500,27.905001,28.100000,25.440870,230659600
2014-12-09,27.547501,28.575001,27.337500,28.530001,25.830177,240832000
2014-12-10,28.602501,28.712500,27.885000,27.987499,25.339016,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,25.264320,165606800
2014-12-12,27.615000,27.967501,27.395000,27.432501,24.836533,224112400
2014-12-15,27.674999,27.900000,26.587500,27.057501,24.497017,268872400
2014-12-16,26.592501,27.540001,26.565001,26.687500,24.162033,243162800
2014-12-17,26.780001,27.459999,26.705000,27.352501,24.764105,213647200
2014-12-18,27.967501,28.162500,27.665001,28.162500,25.497456,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945000,25.300537,353719200
2014-12-22,28.040001,28.372499,27.992500,28.235001,25.563087,180670000
2014-12-23,28.307501,28.332500,28.115000,28.135000,25.472557,104113600
2014-12-24,28.145000,28.177500,28.002501,28.002501,25.352591,57918400
2014-12-26,28.025000,28.629999,28.002501,28.497499,25.800749,134884000
2014-12-29,28.447500,28.692499,28.424999,28.477501,25.782640,110395600
2014-12-30,28.410000,28.480000,28.027500,28.129999,25.468025,119526000
2014-12-31,28.205000,28.282499,27.552500,27.594999,24.983656,165613600
2015-01-02,27.847500,27.860001,26.837500,27.332500,24.745995,212818400
2015-01-05,27.072500,27.162500,26.352501,26.562500,24.048859,257142000
2015-01-06,26.635000,26.857500,26.157499,26.565001,24.051125,263188400
2015-01-07,26.799999,27.049999,26.674999,26.937500,24.388380,160423600
2015-01-08,27.307501,28.037500,27.174999,27.972500,25.325434,237458000
2015-01-09,28.167500,28.312500,27.552500,28.002501,25.352591,214798000
2015-01-12,28.150000,28.157499,27.200001,27.312500,24.727886,198603200
2015-01-13,27.857500,28.200001,27.227501,27.555000,24.947443,268367600
2015-01-14,27.260000,27.622499,27.125000,27.450001,24.852381,195826400
2015-01-15,27.500000,27.514999,26.665001,26.705000,24.177876,240056000
2015-01-16,26.757500,26.895000,26.299999,26.497499,23.990013,314053200
2015-01-20,26.959999,27.242500,26.625000,27.180000,24.607925,199599600
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.795794,194303600
2015-01-22,27.565001,28.117500,27.430000,28.100000,25.440870,215185600
2015-01-23,28.075001,28.437500,27.882500,28.245001,25.572144,185859200
2015-01-26,28.434999,28.590000,28.200001,28.275000,25.599308,222460000
2015-01-27,28.105000,28.120001,27.257500,27.285000,24.702990,382274800
2015-01-28,29.407499,29.530001,28.827499,28.827499,26.099518,585908400
2015-01-29,29.080000,29.797501,28.889999,29.725000,26.912092,337745600
2015-01-30,29.600000,30.000000,29.212500,29.290001,26.518259,334982000
2015-02-02,29.512501,29.792500,29.020000,29.657499,26.850977,250956400
